age,balance,Cluster,Recommendation
46,0,0,Tabungan Jangka Panjang
39,399,0,Tabungan Jangka Panjang
57,318,0,Tabungan Jangka Panjang
53,9072,2,Investasi Reksa Dana
33,3071,0,Tabungan Jangka Panjang
43,177,0,Tabungan Jangka Panjang
40,10786,2,Investasi Reksa Dana
44,0,0,Tabungan Jangka Panjang
59,879,0,Tabungan Jangka Panjang
59,1887,0,Tabungan Jangka Panjang
28,3331,0,Tabungan Jangka Panjang
26,3,0,Tabungan Jangka Panjang
59,7668,2,Investasi Reksa Dana
78,55,0,Tabungan Jangka Panjang
33,0,0,Tabungan Jangka Panjang
38,2998,0,Tabungan Jangka Panjang
35,524,0,Tabungan Jangka Panjang
30,106,0,Tabungan Jangka Panjang
31,85,0,Tabungan Jangka Panjang
35,249,0,Tabungan Jangka Panjang
45,10,0,Tabungan Jangka Panjang
40,523,0,Tabungan Jangka Panjang
50,1321,0,Tabungan Jangka Panjang
29,-194,0,Tabungan Jangka Panjang
41,4517,2,Investasi Reksa Dana
44,964,0,Tabungan Jangka Panjang
29,923,0,Tabungan Jangka Panjang
49,2677,0,Tabungan Jangka Panjang
30,873,0,Tabungan Jangka Panjang
37,-1050,0,Tabungan Jangka Panjang
52,361,0,Tabungan Jangka Panjang
30,1466,0,Tabungan Jangka Panjang
40,782,0,Tabungan Jangka Panjang
33,3576,2,Investasi Reksa Dana
34,3,0,Tabungan Jangka Panjang
33,-112,0,Tabungan Jangka Panjang
35,759,0,Tabungan Jangka Panjang
54,195,0,Tabungan Jangka Panjang
32,15,0,Tabungan Jangka Panjang
32,-1053,0,Tabungan Jangka Panjang
44,488,0,Tabungan Jangka Panjang
53,287,0,Tabungan Jangka Panjang
53,578,0,Tabungan Jangka Panjang
40,1509,0,Tabungan Jangka Panjang
29,3794,2,Investasi Reksa Dana
36,4324,2,Investasi Reksa Dana
40,793,0,Tabungan Jangka Panjang
58,943,0,Tabungan Jangka Panjang
34,0,0,Tabungan Jangka Panjang
60,19447,1,Kredit Usaha Mikro
23,565,0,Tabungan Jangka Panjang
59,1541,0,Tabungan Jangka Panjang
42,1079,0,Tabungan Jangka Panjang
50,0,0,Tabungan Jangka Panjang
31,1310,0,Tabungan Jangka Panjang
31,98,0,Tabungan Jangka Panjang
28,5,0,Tabungan Jangka Panjang
56,0,0,Tabungan Jangka Panjang
23,9216,2,Investasi Reksa Dana
30,2551,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
35,154,0,Tabungan Jangka Panjang
29,-150,0,Tabungan Jangka Panjang
48,427,0,Tabungan Jangka Panjang
43,664,0,Tabungan Jangka Panjang
40,0,0,Tabungan Jangka Panjang
38,680,0,Tabungan Jangka Panjang
30,4,0,Tabungan Jangka Panjang
60,196,0,Tabungan Jangka Panjang
31,290,0,Tabungan Jangka Panjang
28,221,0,Tabungan Jangka Panjang
31,180,0,Tabungan Jangka Panjang
48,-139,0,Tabungan Jangka Panjang
36,79,0,Tabungan Jangka Panjang
41,236,0,Tabungan Jangka Panjang
35,1120,0,Tabungan Jangka Panjang
51,-2282,0,Tabungan Jangka Panjang
35,2200,0,Tabungan Jangka Panjang
51,-461,0,Tabungan Jangka Panjang
56,385,0,Tabungan Jangka Panjang
59,2291,0,Tabungan Jangka Panjang
27,54,0,Tabungan Jangka Panjang
48,2850,0,Tabungan Jangka Panjang
24,1235,0,Tabungan Jangka Panjang
56,360,0,Tabungan Jangka Panjang
34,1352,0,Tabungan Jangka Panjang
35,905,0,Tabungan Jangka Panjang
57,138,0,Tabungan Jangka Panjang
30,0,0,Tabungan Jangka Panjang
40,221,0,Tabungan Jangka Panjang
48,-254,0,Tabungan Jangka Panjang
35,1510,0,Tabungan Jangka Panjang
46,1757,0,Tabungan Jangka Panjang
30,0,0,Tabungan Jangka Panjang
37,934,0,Tabungan Jangka Panjang
30,0,0,Tabungan Jangka Panjang
46,1217,0,Tabungan Jangka Panjang
43,-57,0,Tabungan Jangka Panjang
40,82,0,Tabungan Jangka Panjang
34,438,0,Tabungan Jangka Panjang
43,729,0,Tabungan Jangka Panjang
31,0,0,Tabungan Jangka Panjang
37,374,0,Tabungan Jangka Panjang
49,-341,0,Tabungan Jangka Panjang
38,-367,0,Tabungan Jangka Panjang
27,592,0,Tabungan Jangka Panjang
35,457,0,Tabungan Jangka Panjang
47,4819,2,Investasi Reksa Dana
56,-85,0,Tabungan Jangka Panjang
26,467,0,Tabungan Jangka Panjang
29,-309,0,Tabungan Jangka Panjang
53,21522,1,Kredit Usaha Mikro
38,467,0,Tabungan Jangka Panjang
33,870,0,Tabungan Jangka Panjang
30,-93,0,Tabungan Jangka Panjang
36,75,0,Tabungan Jangka Panjang
37,292,0,Tabungan Jangka Panjang
60,0,0,Tabungan Jangka Panjang
48,263,0,Tabungan Jangka Panjang
32,134,0,Tabungan Jangka Panjang
31,91,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
31,229,0,Tabungan Jangka Panjang
31,892,0,Tabungan Jangka Panjang
29,197,0,Tabungan Jangka Panjang
23,-213,0,Tabungan Jangka Panjang
51,-321,0,Tabungan Jangka Panjang
32,604,0,Tabungan Jangka Panjang
48,606,0,Tabungan Jangka Panjang
32,1518,0,Tabungan Jangka Panjang
44,192,0,Tabungan Jangka Panjang
35,0,0,Tabungan Jangka Panjang
46,289,0,Tabungan Jangka Panjang
31,535,0,Tabungan Jangka Panjang
31,33,0,Tabungan Jangka Panjang
36,243,0,Tabungan Jangka Panjang
35,0,0,Tabungan Jangka Panjang
35,1279,0,Tabungan Jangka Panjang
36,1327,0,Tabungan Jangka Panjang
52,297,0,Tabungan Jangka Panjang
27,740,0,Tabungan Jangka Panjang
47,278,0,Tabungan Jangka Panjang
43,553,0,Tabungan Jangka Panjang
41,406,0,Tabungan Jangka Panjang
18,5,0,Tabungan Jangka Panjang
45,2071,0,Tabungan Jangka Panjang
41,0,0,Tabungan Jangka Panjang
34,932,0,Tabungan Jangka Panjang
46,-119,0,Tabungan Jangka Panjang
38,381,0,Tabungan Jangka Panjang
23,1309,0,Tabungan Jangka Panjang
73,542,0,Tabungan Jangka Panjang
41,30,0,Tabungan Jangka Panjang
43,0,0,Tabungan Jangka Panjang
51,-15,0,Tabungan Jangka Panjang
45,318,0,Tabungan Jangka Panjang
47,1405,0,Tabungan Jangka Panjang
35,5271,2,Investasi Reksa Dana
38,-51,0,Tabungan Jangka Panjang
31,3914,2,Investasi Reksa Dana
49,4976,2,Investasi Reksa Dana
29,16,0,Tabungan Jangka Panjang
39,1595,0,Tabungan Jangka Panjang
41,306,0,Tabungan Jangka Panjang
34,215,0,Tabungan Jangka Panjang
39,0,0,Tabungan Jangka Panjang
78,2628,0,Tabungan Jangka Panjang
33,1778,0,Tabungan Jangka Panjang
59,1423,0,Tabungan Jangka Panjang
52,659,0,Tabungan Jangka Panjang
35,-31,0,Tabungan Jangka Panjang
43,-204,0,Tabungan Jangka Panjang
43,1462,0,Tabungan Jangka Panjang
36,723,0,Tabungan Jangka Panjang
36,3954,2,Investasi Reksa Dana
45,33,0,Tabungan Jangka Panjang
47,4151,2,Investasi Reksa Dana
38,0,0,Tabungan Jangka Panjang
45,219,0,Tabungan Jangka Panjang
33,2728,0,Tabungan Jangka Panjang
38,76,0,Tabungan Jangka Panjang
36,4388,2,Investasi Reksa Dana
38,-210,0,Tabungan Jangka Panjang
34,2427,0,Tabungan Jangka Panjang
32,45,0,Tabungan Jangka Panjang
49,-74,0,Tabungan Jangka Panjang
37,2173,0,Tabungan Jangka Panjang
47,8422,2,Investasi Reksa Dana
28,120,0,Tabungan Jangka Panjang
29,1320,0,Tabungan Jangka Panjang
30,245,0,Tabungan Jangka Panjang
34,9569,2,Investasi Reksa Dana
39,0,0,Tabungan Jangka Panjang
26,2770,0,Tabungan Jangka Panjang
38,1221,0,Tabungan Jangka Panjang
47,298,0,Tabungan Jangka Panjang
61,967,0,Tabungan Jangka Panjang
35,0,0,Tabungan Jangka Panjang
34,0,0,Tabungan Jangka Panjang
34,1368,0,Tabungan Jangka Panjang
56,751,0,Tabungan Jangka Panjang
47,2597,0,Tabungan Jangka Panjang
36,-35,0,Tabungan Jangka Panjang
43,629,0,Tabungan Jangka Panjang
51,1330,0,Tabungan Jangka Panjang
40,277,0,Tabungan Jangka Panjang
38,1018,0,Tabungan Jangka Panjang
34,11,0,Tabungan Jangka Panjang
47,0,0,Tabungan Jangka Panjang
57,905,0,Tabungan Jangka Panjang
35,15474,2,Investasi Reksa Dana
45,54,0,Tabungan Jangka Panjang
55,-246,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
39,1951,0,Tabungan Jangka Panjang
58,65,0,Tabungan Jangka Panjang
31,368,0,Tabungan Jangka Panjang
35,51,0,Tabungan Jangka Panjang
45,3492,0,Tabungan Jangka Panjang
44,21,0,Tabungan Jangka Panjang
57,8403,2,Investasi Reksa Dana
41,978,0,Tabungan Jangka Panjang
42,165,0,Tabungan Jangka Panjang
49,350,0,Tabungan Jangka Panjang
52,385,0,Tabungan Jangka Panjang
57,2058,0,Tabungan Jangka Panjang
29,-11,0,Tabungan Jangka Panjang
34,505,0,Tabungan Jangka Panjang
36,-547,0,Tabungan Jangka Panjang
39,562,0,Tabungan Jangka Panjang
53,4222,2,Investasi Reksa Dana
40,105,0,Tabungan Jangka Panjang
38,0,0,Tabungan Jangka Panjang
34,66,0,Tabungan Jangka Panjang
40,0,0,Tabungan Jangka Panjang
39,13578,2,Investasi Reksa Dana
51,11222,2,Investasi Reksa Dana
33,1737,0,Tabungan Jangka Panjang
59,59,0,Tabungan Jangka Panjang
30,54,0,Tabungan Jangka Panjang
61,2282,0,Tabungan Jangka Panjang
24,299,0,Tabungan Jangka Panjang
36,396,0,Tabungan Jangka Panjang
34,184,0,Tabungan Jangka Panjang
47,475,0,Tabungan Jangka Panjang
40,-496,0,Tabungan Jangka Panjang
46,117,0,Tabungan Jangka Panjang
32,713,0,Tabungan Jangka Panjang
39,45,0,Tabungan Jangka Panjang
35,1496,0,Tabungan Jangka Panjang
37,0,0,Tabungan Jangka Panjang
45,886,0,Tabungan Jangka Panjang
38,4592,2,Investasi Reksa Dana
52,-38,0,Tabungan Jangka Panjang
28,431,0,Tabungan Jangka Panjang
35,-292,0,Tabungan Jangka Panjang
45,2571,0,Tabungan Jangka Panjang
33,191,0,Tabungan Jangka Panjang
42,1689,0,Tabungan Jangka Panjang
23,8494,2,Investasi Reksa Dana
49,159,0,Tabungan Jangka Panjang
52,7,0,Tabungan Jangka Panjang
27,35,0,Tabungan Jangka Panjang
34,1007,0,Tabungan Jangka Panjang
31,106,0,Tabungan Jangka Panjang
45,0,0,Tabungan Jangka Panjang
32,0,0,Tabungan Jangka Panjang
51,216,0,Tabungan Jangka Panjang
56,746,0,Tabungan Jangka Panjang
44,764,0,Tabungan Jangka Panjang
41,193,0,Tabungan Jangka Panjang
54,368,0,Tabungan Jangka Panjang
31,205,0,Tabungan Jangka Panjang
25,96,0,Tabungan Jangka Panjang
50,8016,2,Investasi Reksa Dana
41,221,0,Tabungan Jangka Panjang
33,157,0,Tabungan Jangka Panjang
49,4830,2,Investasi Reksa Dana
34,1039,0,Tabungan Jangka Panjang
60,71,0,Tabungan Jangka Panjang
45,1214,0,Tabungan Jangka Panjang
40,0,0,Tabungan Jangka Panjang
50,0,0,Tabungan Jangka Panjang
27,116,0,Tabungan Jangka Panjang
53,100,0,Tabungan Jangka Panjang
31,91,0,Tabungan Jangka Panjang
24,-398,0,Tabungan Jangka Panjang
68,2820,0,Tabungan Jangka Panjang
27,223,0,Tabungan Jangka Panjang
46,2278,0,Tabungan Jangka Panjang
23,-782,0,Tabungan Jangka Panjang
76,8919,2,Investasi Reksa Dana
48,104,0,Tabungan Jangka Panjang
60,3387,0,Tabungan Jangka Panjang
46,0,0,Tabungan Jangka Panjang
36,449,0,Tabungan Jangka Panjang
30,4787,2,Investasi Reksa Dana
33,1240,0,Tabungan Jangka Panjang
36,191,0,Tabungan Jangka Panjang
44,2185,0,Tabungan Jangka Panjang
36,0,0,Tabungan Jangka Panjang
44,2857,0,Tabungan Jangka Panjang
70,3782,2,Investasi Reksa Dana
48,83,0,Tabungan Jangka Panjang
52,6,0,Tabungan Jangka Panjang
34,88,0,Tabungan Jangka Panjang
35,294,0,Tabungan Jangka Panjang
54,84,0,Tabungan Jangka Panjang
47,84,0,Tabungan Jangka Panjang
38,602,0,Tabungan Jangka Panjang
41,0,0,Tabungan Jangka Panjang
28,-470,0,Tabungan Jangka Panjang
58,-37,0,Tabungan Jangka Panjang
59,2145,0,Tabungan Jangka Panjang
32,937,0,Tabungan Jangka Panjang
55,2059,0,Tabungan Jangka Panjang
38,3598,2,Investasi Reksa Dana
40,1206,0,Tabungan Jangka Panjang
45,1273,0,Tabungan Jangka Panjang
42,46,0,Tabungan Jangka Panjang
53,534,0,Tabungan Jangka Panjang
32,-300,0,Tabungan Jangka Panjang
55,4,0,Tabungan Jangka Panjang
54,386,0,Tabungan Jangka Panjang
46,-396,0,Tabungan Jangka Panjang
39,0,0,Tabungan Jangka Panjang
36,14930,2,Investasi Reksa Dana
44,-600,0,Tabungan Jangka Panjang
28,3733,2,Investasi Reksa Dana
36,465,0,Tabungan Jangka Panjang
43,994,0,Tabungan Jangka Panjang
25,758,0,Tabungan Jangka Panjang
31,256,0,Tabungan Jangka Panjang
60,3461,0,Tabungan Jangka Panjang
29,124,0,Tabungan Jangka Panjang
46,355,0,Tabungan Jangka Panjang
31,1514,0,Tabungan Jangka Panjang
31,40,0,Tabungan Jangka Panjang
45,-320,0,Tabungan Jangka Panjang
60,566,0,Tabungan Jangka Panjang
50,388,0,Tabungan Jangka Panjang
34,577,0,Tabungan Jangka Panjang
33,17,0,Tabungan Jangka Panjang
57,260,0,Tabungan Jangka Panjang
38,0,0,Tabungan Jangka Panjang
42,1823,0,Tabungan Jangka Panjang
54,1463,0,Tabungan Jangka Panjang
46,3390,0,Tabungan Jangka Panjang
59,2769,0,Tabungan Jangka Panjang
38,215,0,Tabungan Jangka Panjang
49,12531,2,Investasi Reksa Dana
49,80,0,Tabungan Jangka Panjang
30,317,0,Tabungan Jangka Panjang
52,217,0,Tabungan Jangka Panjang
38,4874,2,Investasi Reksa Dana
44,275,0,Tabungan Jangka Panjang
39,738,0,Tabungan Jangka Panjang
38,1839,0,Tabungan Jangka Panjang
36,556,0,Tabungan Jangka Panjang
32,207,0,Tabungan Jangka Panjang
57,-461,0,Tabungan Jangka Panjang
45,789,0,Tabungan Jangka Panjang
43,1133,0,Tabungan Jangka Panjang
42,4253,2,Investasi Reksa Dana
58,255,0,Tabungan Jangka Panjang
53,582,0,Tabungan Jangka Panjang
30,743,0,Tabungan Jangka Panjang
40,570,0,Tabungan Jangka Panjang
35,786,0,Tabungan Jangka Panjang
34,295,0,Tabungan Jangka Panjang
35,2583,0,Tabungan Jangka Panjang
28,1285,0,Tabungan Jangka Panjang
39,287,0,Tabungan Jangka Panjang
51,658,0,Tabungan Jangka Panjang
29,246,0,Tabungan Jangka Panjang
44,3463,0,Tabungan Jangka Panjang
32,291,0,Tabungan Jangka Panjang
28,19,0,Tabungan Jangka Panjang
53,5700,2,Investasi Reksa Dana
81,0,0,Tabungan Jangka Panjang
33,-346,0,Tabungan Jangka Panjang
37,-456,0,Tabungan Jangka Panjang
37,5953,2,Investasi Reksa Dana
35,1693,0,Tabungan Jangka Panjang
30,350,0,Tabungan Jangka Panjang
43,-181,0,Tabungan Jangka Panjang
45,1735,0,Tabungan Jangka Panjang
34,157,0,Tabungan Jangka Panjang
40,67,0,Tabungan Jangka Panjang
60,-444,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
39,171,0,Tabungan Jangka Panjang
44,262,0,Tabungan Jangka Panjang
32,0,0,Tabungan Jangka Panjang
34,965,0,Tabungan Jangka Panjang
44,0,0,Tabungan Jangka Panjang
30,6392,2,Investasi Reksa Dana
47,194,0,Tabungan Jangka Panjang
74,2308,0,Tabungan Jangka Panjang
27,941,0,Tabungan Jangka Panjang
34,46,0,Tabungan Jangka Panjang
52,131,0,Tabungan Jangka Panjang
32,1844,0,Tabungan Jangka Panjang
42,281,0,Tabungan Jangka Panjang
31,109,0,Tabungan Jangka Panjang
31,268,0,Tabungan Jangka Panjang
31,298,0,Tabungan Jangka Panjang
57,-525,0,Tabungan Jangka Panjang
40,738,0,Tabungan Jangka Panjang
23,94,0,Tabungan Jangka Panjang
43,7702,2,Investasi Reksa Dana
45,857,0,Tabungan Jangka Panjang
58,-354,0,Tabungan Jangka Panjang
38,0,0,Tabungan Jangka Panjang
48,112,0,Tabungan Jangka Panjang
47,5735,2,Investasi Reksa Dana
49,1807,0,Tabungan Jangka Panjang
28,-30,0,Tabungan Jangka Panjang
31,216,0,Tabungan Jangka Panjang
38,127,0,Tabungan Jangka Panjang
43,1096,0,Tabungan Jangka Panjang
52,5193,2,Investasi Reksa Dana
43,6,0,Tabungan Jangka Panjang
29,339,0,Tabungan Jangka Panjang
45,0,0,Tabungan Jangka Panjang
59,625,0,Tabungan Jangka Panjang
48,3776,2,Investasi Reksa Dana
30,1239,0,Tabungan Jangka Panjang
23,93,0,Tabungan Jangka Panjang
38,304,0,Tabungan Jangka Panjang
52,1409,0,Tabungan Jangka Panjang
44,191,0,Tabungan Jangka Panjang
34,79,0,Tabungan Jangka Panjang
32,2263,0,Tabungan Jangka Panjang
41,10438,2,Investasi Reksa Dana
31,81,0,Tabungan Jangka Panjang
40,964,0,Tabungan Jangka Panjang
52,0,0,Tabungan Jangka Panjang
32,3839,2,Investasi Reksa Dana
26,586,0,Tabungan Jangka Panjang
29,600,0,Tabungan Jangka Panjang
31,1343,0,Tabungan Jangka Panjang
48,113,0,Tabungan Jangka Panjang
27,240,0,Tabungan Jangka Panjang
30,194,0,Tabungan Jangka Panjang
28,278,0,Tabungan Jangka Panjang
35,260,0,Tabungan Jangka Panjang
47,1013,0,Tabungan Jangka Panjang
35,0,0,Tabungan Jangka Panjang
31,2363,0,Tabungan Jangka Panjang
53,913,0,Tabungan Jangka Panjang
26,686,0,Tabungan Jangka Panjang
35,149,0,Tabungan Jangka Panjang
29,500,0,Tabungan Jangka Panjang
39,11766,2,Investasi Reksa Dana
31,137,0,Tabungan Jangka Panjang
48,0,0,Tabungan Jangka Panjang
36,335,0,Tabungan Jangka Panjang
27,16,0,Tabungan Jangka Panjang
49,0,0,Tabungan Jangka Panjang
34,9851,2,Investasi Reksa Dana
28,525,0,Tabungan Jangka Panjang
49,788,0,Tabungan Jangka Panjang
35,1016,0,Tabungan Jangka Panjang
53,292,0,Tabungan Jangka Panjang
58,999,0,Tabungan Jangka Panjang
37,2870,0,Tabungan Jangka Panjang
27,689,0,Tabungan Jangka Panjang
30,-100,0,Tabungan Jangka Panjang
35,1084,0,Tabungan Jangka Panjang
32,154,0,Tabungan Jangka Panjang
53,1653,0,Tabungan Jangka Panjang
34,2378,0,Tabungan Jangka Panjang
38,1515,0,Tabungan Jangka Panjang
34,1636,0,Tabungan Jangka Panjang
40,1516,0,Tabungan Jangka Panjang
48,127,0,Tabungan Jangka Panjang
30,2876,0,Tabungan Jangka Panjang
31,1384,0,Tabungan Jangka Panjang
37,228,0,Tabungan Jangka Panjang
32,2481,0,Tabungan Jangka Panjang
40,475,0,Tabungan Jangka Panjang
41,1401,0,Tabungan Jangka Panjang
52,425,0,Tabungan Jangka Panjang
29,244,0,Tabungan Jangka Panjang
49,-6847,0,Tabungan Jangka Panjang
43,0,0,Tabungan Jangka Panjang
42,386,0,Tabungan Jangka Panjang
37,332,0,Tabungan Jangka Panjang
57,1367,0,Tabungan Jangka Panjang
25,120,0,Tabungan Jangka Panjang
30,19,0,Tabungan Jangka Panjang
31,3,0,Tabungan Jangka Panjang
49,-98,0,Tabungan Jangka Panjang
47,303,0,Tabungan Jangka Panjang
57,-752,0,Tabungan Jangka Panjang
26,97,0,Tabungan Jangka Panjang
40,794,0,Tabungan Jangka Panjang
34,1880,0,Tabungan Jangka Panjang
41,732,0,Tabungan Jangka Panjang
53,5261,2,Investasi Reksa Dana
26,712,0,Tabungan Jangka Panjang
28,28,0,Tabungan Jangka Panjang
54,0,0,Tabungan Jangka Panjang
42,827,0,Tabungan Jangka Panjang
29,110,0,Tabungan Jangka Panjang
49,377,0,Tabungan Jangka Panjang
32,-344,0,Tabungan Jangka Panjang
29,261,0,Tabungan Jangka Panjang
60,104,0,Tabungan Jangka Panjang
51,610,0,Tabungan Jangka Panjang
40,4328,2,Investasi Reksa Dana
44,1371,0,Tabungan Jangka Panjang
47,193,0,Tabungan Jangka Panjang
32,258,0,Tabungan Jangka Panjang
43,56,0,Tabungan Jangka Panjang
59,136,0,Tabungan Jangka Panjang
24,1222,0,Tabungan Jangka Panjang
26,3672,2,Investasi Reksa Dana
37,2188,0,Tabungan Jangka Panjang
27,924,0,Tabungan Jangka Panjang
32,11431,2,Investasi Reksa Dana
44,140,0,Tabungan Jangka Panjang
34,27,0,Tabungan Jangka Panjang
39,-468,0,Tabungan Jangka Panjang
30,438,0,Tabungan Jangka Panjang
44,-43,0,Tabungan Jangka Panjang
22,1161,0,Tabungan Jangka Panjang
28,458,0,Tabungan Jangka Panjang
41,-441,0,Tabungan Jangka Panjang
30,2278,0,Tabungan Jangka Panjang
36,0,0,Tabungan Jangka Panjang
39,702,0,Tabungan Jangka Panjang
38,69,0,Tabungan Jangka Panjang
31,182,0,Tabungan Jangka Panjang
29,318,0,Tabungan Jangka Panjang
42,-181,0,Tabungan Jangka Panjang
27,261,0,Tabungan Jangka Panjang
55,244,0,Tabungan Jangka Panjang
28,880,0,Tabungan Jangka Panjang
47,2283,0,Tabungan Jangka Panjang
49,550,0,Tabungan Jangka Panjang
38,7752,2,Investasi Reksa Dana
53,6,0,Tabungan Jangka Panjang
31,4471,2,Investasi Reksa Dana
57,1969,0,Tabungan Jangka Panjang
36,219,0,Tabungan Jangka Panjang
38,76,0,Tabungan Jangka Panjang
30,60,0,Tabungan Jangka Panjang
36,8,0,Tabungan Jangka Panjang
29,19,0,Tabungan Jangka Panjang
32,20011,1,Kredit Usaha Mikro
48,608,0,Tabungan Jangka Panjang
53,1068,0,Tabungan Jangka Panjang
35,-269,0,Tabungan Jangka Panjang
48,494,0,Tabungan Jangka Panjang
31,159,0,Tabungan Jangka Panjang
30,-754,0,Tabungan Jangka Panjang
28,157,0,Tabungan Jangka Panjang
42,2110,0,Tabungan Jangka Panjang
31,2603,0,Tabungan Jangka Panjang
36,992,0,Tabungan Jangka Panjang
43,593,0,Tabungan Jangka Panjang
28,327,0,Tabungan Jangka Panjang
34,6766,2,Investasi Reksa Dana
36,432,0,Tabungan Jangka Panjang
28,25,0,Tabungan Jangka Panjang
34,5299,2,Investasi Reksa Dana
53,291,0,Tabungan Jangka Panjang
52,517,0,Tabungan Jangka Panjang
44,97,0,Tabungan Jangka Panjang
58,1636,0,Tabungan Jangka Panjang
47,996,0,Tabungan Jangka Panjang
40,0,0,Tabungan Jangka Panjang
39,710,0,Tabungan Jangka Panjang
33,1049,0,Tabungan Jangka Panjang
23,556,0,Tabungan Jangka Panjang
31,629,0,Tabungan Jangka Panjang
39,186,0,Tabungan Jangka Panjang
42,0,0,Tabungan Jangka Panjang
46,1264,0,Tabungan Jangka Panjang
22,64,0,Tabungan Jangka Panjang
50,2497,0,Tabungan Jangka Panjang
50,-97,0,Tabungan Jangka Panjang
34,161,0,Tabungan Jangka Panjang
40,732,0,Tabungan Jangka Panjang
39,94,0,Tabungan Jangka Panjang
51,2404,0,Tabungan Jangka Panjang
45,21,0,Tabungan Jangka Panjang
34,2658,0,Tabungan Jangka Panjang
30,131,0,Tabungan Jangka Panjang
57,0,0,Tabungan Jangka Panjang
42,351,0,Tabungan Jangka Panjang
51,564,0,Tabungan Jangka Panjang
38,2240,0,Tabungan Jangka Panjang
60,46,0,Tabungan Jangka Panjang
38,132,0,Tabungan Jangka Panjang
37,71,0,Tabungan Jangka Panjang
34,0,0,Tabungan Jangka Panjang
39,267,0,Tabungan Jangka Panjang
55,841,0,Tabungan Jangka Panjang
48,51,0,Tabungan Jangka Panjang
42,7735,2,Investasi Reksa Dana
29,417,0,Tabungan Jangka Panjang
33,-14,0,Tabungan Jangka Panjang
35,2490,0,Tabungan Jangka Panjang
28,0,0,Tabungan Jangka Panjang
26,184,0,Tabungan Jangka Panjang
40,19343,1,Kredit Usaha Mikro
42,947,0,Tabungan Jangka Panjang
49,90,0,Tabungan Jangka Panjang
32,10218,2,Investasi Reksa Dana
33,72,0,Tabungan Jangka Panjang
30,120,0,Tabungan Jangka Panjang
20,130,0,Tabungan Jangka Panjang
51,41,0,Tabungan Jangka Panjang
38,0,0,Tabungan Jangka Panjang
53,673,0,Tabungan Jangka Panjang
34,-131,0,Tabungan Jangka Panjang
30,2607,0,Tabungan Jangka Panjang
36,5,0,Tabungan Jangka Panjang
36,23,0,Tabungan Jangka Panjang
39,180,0,Tabungan Jangka Panjang
33,68,0,Tabungan Jangka Panjang
42,0,0,Tabungan Jangka Panjang
30,565,0,Tabungan Jangka Panjang
23,598,0,Tabungan Jangka Panjang
37,1609,0,Tabungan Jangka Panjang
77,1047,0,Tabungan Jangka Panjang
33,5641,2,Investasi Reksa Dana
33,557,0,Tabungan Jangka Panjang
40,1066,0,Tabungan Jangka Panjang
58,35,0,Tabungan Jangka Panjang
29,54,0,Tabungan Jangka Panjang
43,1806,0,Tabungan Jangka Panjang
34,39,0,Tabungan Jangka Panjang
38,0,0,Tabungan Jangka Panjang
38,930,0,Tabungan Jangka Panjang
40,0,0,Tabungan Jangka Panjang
59,2764,0,Tabungan Jangka Panjang
44,4492,2,Investasi Reksa Dana
60,2166,0,Tabungan Jangka Panjang
37,0,0,Tabungan Jangka Panjang
50,1575,0,Tabungan Jangka Panjang
50,201,0,Tabungan Jangka Panjang
35,318,0,Tabungan Jangka Panjang
39,1682,0,Tabungan Jangka Panjang
29,242,0,Tabungan Jangka Panjang
34,291,0,Tabungan Jangka Panjang
31,304,0,Tabungan Jangka Panjang
51,108,0,Tabungan Jangka Panjang
46,1303,0,Tabungan Jangka Panjang
27,292,0,Tabungan Jangka Panjang
61,89,0,Tabungan Jangka Panjang
34,788,0,Tabungan Jangka Panjang
30,573,0,Tabungan Jangka Panjang
58,1318,0,Tabungan Jangka Panjang
30,151,0,Tabungan Jangka Panjang
50,-37,0,Tabungan Jangka Panjang
30,522,0,Tabungan Jangka Panjang
43,2315,0,Tabungan Jangka Panjang
35,-718,0,Tabungan Jangka Panjang
36,4,0,Tabungan Jangka Panjang
46,-43,0,Tabungan Jangka Panjang
46,596,0,Tabungan Jangka Panjang
29,670,0,Tabungan Jangka Panjang
48,430,0,Tabungan Jangka Panjang
50,60,0,Tabungan Jangka Panjang
53,0,0,Tabungan Jangka Panjang
38,678,0,Tabungan Jangka Panjang
27,159,0,Tabungan Jangka Panjang
36,1345,0,Tabungan Jangka Panjang
48,483,0,Tabungan Jangka Panjang
59,2443,0,Tabungan Jangka Panjang
21,1258,0,Tabungan Jangka Panjang
56,389,0,Tabungan Jangka Panjang
57,0,0,Tabungan Jangka Panjang
41,2067,0,Tabungan Jangka Panjang
36,332,0,Tabungan Jangka Panjang
45,80,0,Tabungan Jangka Panjang
40,84,0,Tabungan Jangka Panjang
30,2702,0,Tabungan Jangka Panjang
75,37127,1,Kredit Usaha Mikro
